country,country_short,party_short,wave,party_name_english,party_name_original,family,family_label,poppa_id,partyfacts_id,n_experts,mean_n_experts,manichean,indivisible,generalwill,peoplecentrism,antielitism,peopleimm,peoplewealthy,elitepol,elitemedia,eliteecon,elitecult,lrecon,salienceecon,immigration,nativism,lifestyle,laworder,saliencecult,lroverall,eu,climatepolicy,climatescience,complex,emotional,intradem,personalised,populism_mean,populism_cfa,populism_cfa_rescaled
Netherlands,NLD,SGP,Wave 2 - 2023,State-Reformed Party,Staatkundig Gereformeerde Partij,10,Confessional,1911,1178,17,8,6.5,3.857142857142857,3.875,2,2,2.5,6.666666666666667,6.285714285714286,4.4,4.333333333333333,4.571428571428571,7.5,4.222222222222222,2.6,7.4,0.3,8.7,7.2,8.5,2.888888888888889,2.6666666666666665,NA,NA,NA,NA,NA,3.6464285714285714,-0.889704179649065,3.7191308604366586
Netherlands,NLD,DENK,Wave 1 - 2018,DENK,DENK,9,No family,1912,5856,13,8.75,7.6923075,2.1818182,1.8888888,4.714286,7.3,NA,NA,NA,NA,NA,NA,3.7,NA,8.6,0.6,4.857143,3.5,NA,4.4545455,NA,NA,NA,2.4285715,8.083333,NA,5.076923,4.7554601,-0.8177093312741083,3.8202681243668097
Netherlands,NLD,DENK,Wave 2 - 2023,DENK,DENK,9,No family,1912,5856,17,7.36,6.333333333333333,3,4.25,4.857142857142857,6.444444444444445,9.666666666666666,2.75,7.333333333333333,8,7,5.333333333333333,2.7777777777777777,5,8.6,0.6,4,4.285714285714286,8.1,3.2222222222222223,5,NA,NA,NA,NA,NA,NA,4.976984126984127,-0.2118342918494303,4.67139213051583
Netherlands,NLD,FvD,Wave 1 - 2018,Forum for Democracy,Forum voor Democratie,1,Radical Right,1913,5855,13,12.125,9.076923,7.5384617,7.75,9.230769,8.461538,NA,NA,NA,NA,NA,NA,8.25,NA,0.46153846,9.666667,5.5,8.181818,NA,8.727273,0.3846154,NA,NA,2.4545455,8.916667,2.25,9,8.41153834,3.083614779304921,9.300788677639398
Netherlands,NLD,FvD,Wave 2 - 2023,Forum for Democracy,Forum voor Democratie,1,Radical Right,1913,5855,17,9.12,9.4,6.777777777777778,8.222222222222221,8.666666666666666,9.333333333333334,0.6666666666666666,6.555555555555555,8.444444444444445,8.333333333333334,8.125,7.777777777777778,8.333333333333334,3.5,1.1,9.8,2.3,7.8,9.7,9.666666666666666,0.1,0.1111111111111111,0.3,NA,NA,NA,NA,8.48,3.089078671578947,9.308464270094653
Netherlands,NLD,BIJ1,Wave 2 - 2023,BIJ1,BIJ1,6,Radical Left,1914,NA,17,7.84,7.666666666666667,2,1.8888888888888888,4.857142857142857,5.888888888888889,9.88888888888889,2.2857142857142856,7.142857142857143,6.6,8.25,5.375,1.5555555555555556,4.6,8.9,0.4,9.3,1.4,8.8,0.7,6.5,8.2,8.25,NA,NA,NA,NA,4.4603174603174605,-0.7083040589810936,3.9739589807128266
Netherlands,NLD,Volt,Wave 2 - 2023,Volt Netherlands,Volt Nederland,3,Liberal,1915,7355,17,8.44,3.9,1.8888888888888888,2.125,3.5,2.6,8.666666666666666,6,7.571428571428571,4.833333333333333,5.571428571428571,5.5,5.4,4.6,7.7,1.2,9.333333333333334,1.8888888888888888,7.222222222222222,4.7,9.7,8.625,9.571428571428571,NA,NA,NA,NA,2.8027777777777776,-1.8162624285735325,2.4175159771038484
Netherlands,NLD,BBB,Wave 2 - 2023,Farmer-Citizen Movement,BoerBurgerBeweging,11,Agrarian,1916,9010,17,7.44,6.888888888888889,5.666666666666667,7.125,8.375,8.777777777777779,3.3333333333333335,5.166666666666667,7.375,6.875,5.428571428571429,6.5,5.875,5.666666666666667,2.6666666666666665,7.111111111111111,4.142857142857143,6.666666666666667,6.111111111111111,7.3,NA,1,2.5714285714285716,NA,NA,NA,NA,7.366666666666667,1.9669108043345782,7.732059981105179
Netherlands,NLD,JA21,Wave 2 - 2023,Right Answer 21,Juiste Antwoord 21,1,Radical Right,1917,9011,17,8.16,6.666666666666667,5.888888888888889,6.375,7.666666666666667,7.333333333333333,2.4444444444444446,7.666666666666667,7.5,6.875,4.8,6,8.3,5.5,1.8,7.7,5,7.8,8.6,8.6,2.375,1.5,2.5,NA,NA,NA,NA,6.786111111111111,1.5186827080470233,7.102395994050898
Netherlands,NLD,BVNL,Wave 2 - 2023,Interest of the Netherlands (van Haga),Belang van Nederland (van Haga),1,Radical Right,1918,NA,17,6.16,7.625,6,7,8.142857142857142,8.625,1.8333333333333333,8.375,8.285714285714286,8.285714285714286,5.25,9.8,8.88888888888889,6.5,1,7.5,NA,7.4,8.166666666666666,8.875,2,0.8333333333333334,1.75,NA,NA,NA,NA,7.478571428571429,2.0597496274910725,7.862478542606159
Netherlands,NLD,NSC,Wave 2 - 2023,New Social Contract,Nieuw Sociaal Contract,4,Christian Democratic,1919,NA,17,10.36,3.9166666666666665,2.6666666666666665,2.9166666666666665,4,4,6,7.333333333333333,6.909090909090909,5.9,6.5,6,5.083333333333333,6.75,3,4.636363636363637,3.5,6.1,6.083333333333333,6.363636363636363,4.777777777777778,4.5,5.555555555555555,NA,NA,NA,NA,3.5,-1.4335950930170331,2.9550812083279174
Norway,NOR,Ap,Wave 1 - 2018,Norwegian Labour Party,Arbeiderpartiet,5,Social Democratic,2001,4073,4,3.75,3.75,4.75,NA,3.25,2,NA,NA,NA,NA,NA,NA,4.25,NA,3.75,3.5,6.5,NA,NA,4,7.75,NA,NA,5.75,4,NA,NA,NA,NA,NA
Norway,NOR,Ap,Wave 2 - 2023,Norwegian Labour Party,Arbeiderpartiet,5,Social Democratic,2001,4073,6,5.92,1.5,2.5,2.8333333333333335,2.3333333333333335,1.3333333333333333,7.833333333333333,5,5,4.833333333333333,6.666666666666667,5.833333333333333,3.3333333333333335,7.5,6.333333333333333,2.3333333333333335,8,3.5,4.166666666666667,3.5,7.333333333333333,5.5,7,NA,NA,NA,NA,2.1,-2.440159247183737,1.5410752506738876
Norway,NOR,H,Wave 1 - 2018,Conservative Party,Høyre,2,Conservatives,2002,503,4,3.75,2.25,3,NA,2.75,1,NA,NA,NA,NA,NA,NA,7.5,NA,3.75,3.75,6,NA,NA,7.5,8,NA,NA,6.5,3.75,NA,NA,NA,NA,NA
Norway,NOR,H,Wave 2 - 2023,Conservative Party,Høyre,2,Conservatives,2002,503,6,5.92,1.1666666666666667,1.8333333333333333,2.6666666666666665,2.1666666666666665,1,7.666666666666667,8.333333333333334,5,4.833333333333333,6.5,5.666666666666667,7.166666666666667,7.833333333333333,5.166666666666667,2.8333333333333335,7.833333333333333,4.833333333333333,5,7.333333333333333,8.333333333333334,4.833333333333333,7,NA,NA,NA,NA,1.7666666666666666,-2.63769836908611,1.2635753078401981
Norway,NOR,FrP,Wave 1 - 2018,Progress Party,Fremskrittspartiet,1,Radical Right,2003,101,4,3.75,7,5.75,NA,8.5,8.75,NA,NA,NA,NA,NA,NA,8.25,NA,1,8.25,3.75,NA,NA,8.5,5,NA,NA,2.25,8.75,NA,NA,NA,NA,NA
Norway,NOR,FrP,Wave 2 - 2023,Progress Party,Fremskrittspartiet,1,Radical Right,2003,101,6,5.92,5.5,6.333333333333333,6.333333333333333,7.666666666666667,7.5,2.8333333333333335,8,6.5,6.166666666666667,6.5,6.5,7.5,5.833333333333333,2,7.333333333333333,5.333333333333333,7.166666666666667,8,8,3.3333333333333335,2,3.2,NA,NA,NA,NA,6.666666666666667,1.2114951938100003,6.670863663548153
Norway,NOR,Sp,Wave 1 - 2018,Centre Party,Senterpartiet,11,Agrarian,2004,1072,4,3.75,5.5,3.75,NA,7.75,8.25,NA,NA,NA,NA,NA,NA,4.25,NA,3.25,6.25,4.25,NA,NA,4.5,0.75,NA,NA,3,7.5,NA,NA,NA,NA,NA
Norway,NOR,Sp,Wave 2 - 2023,Centre Party,Senterpartiet,11,Agrarian,2004,1072,6,5.92,3.8333333333333335,4.166666666666667,4,6,6.5,6.5,5.666666666666667,5.666666666666667,4.333333333333333,5.833333333333333,6.166666666666667,4.5,5.833333333333333,4.166666666666667,5.666666666666667,5.166666666666667,5,6.166666666666667,4.833333333333333,0.5,3.6666666666666665,4.8,NA,NA,NA,NA,4.9,-0.5576602684154668,4.185581077984636
Norway,NOR,KrF,Wave 1 - 2018,Christian Democratic Party,Kristelig Folkeparti,4,Christian Democratic,2005,705,4,3.75,4.25,4,NA,5.5,3,NA,NA,NA,NA,NA,NA,5,NA,6.25,3.75,2.25,NA,NA,5,4.5,NA,NA,4.75,5.75,NA,NA,NA,NA,NA
Norway,NOR,KrF,Wave 2 - 2023,Christian Democratic Party,Kristelig Folkeparti,4,Christian Democratic,2005,705,6,5.84,3.6666666666666665,2,3,3.1666666666666665,2.1666666666666665,7.666666666666667,7,5.333333333333333,4.833333333333333,6,5.833333333333333,5,5,6.833333333333333,3.5,3.1666666666666665,4.666666666666667,7,5.166666666666667,3.8,5.833333333333333,6.75,NA,NA,NA,NA,2.8,-1.6393167819420666,2.66608652025514
Norway,NOR,V,Wave 1 - 2018,Liberal Party of Norway,Venstre,3,Liberal,2006,1173,4,3.75,2.25,1.25,NA,4.75,2.25,NA,NA,NA,NA,NA,NA,7.25,NA,6.25,2.25,8.25,NA,NA,6.5,5.75,NA,NA,5.25,4.75,NA,NA,NA,NA,NA
Norway,NOR,V,Wave 2 - 2023,Liberal Party of Norway,Venstre,3,Liberal,2006,1173,6,5.92,2.1666666666666665,1.5,2.1666666666666665,2.8333333333333335,1.5,8,7.166666666666667,4.833333333333333,4.666666666666667,5.5,4.833333333333333,6.5,6.5,7.833333333333333,2,9,2.1666666666666665,5.833333333333333,6.166666666666667,8.666666666666666,7.666666666666667,8.6,NA,NA,NA,NA,2.033333333333333,-2.396632941064632,1.6022203410412668
Norway,NOR,SV,Wave 1 - 2018,Socialist Left Party,Sosialistisk Venstreparti,6,Radical Left,2007,719,4,3.75,6.5,4.25,NA,5.25,4.25,NA,NA,NA,NA,NA,NA,2.5,NA,7,1.5,8.5,NA,NA,2.25,3,NA,NA,4.5,6.75,NA,NA,NA,NA,NA
Norway,NOR,SV,Wave 2 - 2023,Socialist Left Party,Sosialistisk Venstreparti,6,Radical Left,2007,719,6,5.92,2.6666666666666665,1.5,2.6666666666666665,3.3333333333333335,2.8333333333333335,9,3.3333333333333335,6,4.833333333333333,6.166666666666667,4.833333333333333,2.1666666666666665,6.666666666666667,8.833333333333334,1.3333333333333333,9,1.8333333333333333,6.166666666666667,2,3,8.166666666666666,8.2,NA,NA,NA,NA,2.6,-2.015465892493304,2.137677992011816
Norway,NOR,MDG,Wave 1 - 2018,Green Party,Miljøpartiet de Grønne,7,Green,2008,1963,4,3.75,6,2.5,NA,4.75,2.75,NA,NA,NA,NA,NA,NA,3.75,NA,7,2.25,8,NA,NA,3.5,4.75,NA,NA,5,7,NA,NA,NA,NA,NA
Norway,NOR,MDG,Wave 2 - 2023,Green Party,Miljøpartiet de Grønne,7,Green,2008,1963,6,5.92,3.3333333333333335,1.3333333333333333,1.8333333333333333,2.3333333333333335,2.1666666666666665,9,5,4.5,4.833333333333333,6,4.833333333333333,3.5,4.166666666666667,8.333333333333334,1.6666666666666667,9.166666666666666,2,6.833333333333333,2.6666666666666665,6.166666666666667,9.666666666666666,8.8,NA,NA,NA,NA,2.2,-2.410608000818302,1.582588390441337
Norway,NOR,R,Wave 1 - 2018,Red,Rødt,6,Radical Left,2009,3698,4,3.75,7.5,4.75,NA,7,8.5,NA,NA,NA,NA,NA,NA,0.75,NA,8.5,1.5,8.25,NA,NA,1,1.25,NA,NA,2,7.25,NA,NA,NA,NA,NA
Norway,NOR,R,Wave 2 - 2023,Red,Rødt,6,Radical Left,2009,3698,6,5.88,4,3.1666666666666665,4,5.166666666666667,5.333333333333333,9.166666666666666,1.8333333333333333,6.166666666666667,4,6.666666666666667,5.166666666666667,0.5,8.166666666666666,8.666666666666666,2,9,2,5.166666666666667,1,1.1666666666666667,7.166666666666667,6.25,NA,NA,NA,NA,4.333333333333333,-0.7346064509163371,3.9370097820521854
Poland,POL,PiS,Wave 1 - 2018,Law and Justice,Prawo i Sprawiedliwość,1,Radical Right,2101,1565,10,9.875,9.2,7.1,9,8.2,7.9,NA,NA,NA,NA,NA,NA,2.3,NA,0.7,9.1,0.8,9.2,NA,8.8,3,NA,NA,2.2,9.7,1,9.9,8.28,3.26250774843764,9.552094789712799
Poland,POL,PiS,Wave 2 - 2023,Law and Justice,Prawo i Sprawiedliwość,1,Radical Right,2101,1565,9,8.68,9.222222222222221,7.888888888888889,8.875,6.222222222222222,8,2.2222222222222223,3.5555555555555554,5.25,4.625,6.875,6.444444444444445,2.3333333333333335,7.333333333333333,1.6666666666666667,9.11111111111111,0.5555555555555556,9.666666666666666,9.222222222222221,8.125,1.8888888888888888,1.3333333333333333,2.3333333333333335,NA,NA,NA,NA,8.041666666666666,2.6463205629398123,8.686484438184525
Poland,POL,PO,Wave 1 - 2018,Civic Platform,Platforma Obywatelska,4,Christian Democratic,2102,1117,10,9.875,4.4,2.9,3.25,4.2,2.4,NA,NA,NA,NA,NA,NA,7.1,NA,5.3,2.7,5.5,4.3,NA,6.4,8.5,NA,NA,6.7,5.8,4.8,6.6,3.43,-1.0350871516855902,3.5148990807233416
Poland,POL,PO,Wave 2 - 2023,Civic Platform,Platforma Obywatelska,4,Christian Democratic,2102,1117,9,8.68,6.444444444444445,3,3.625,2.4444444444444446,2.4444444444444446,6.555555555555555,8.444444444444445,6,5.25,7,7.888888888888889,7.444444444444445,7.444444444444445,6.444444444444445,3.3333333333333335,5.222222222222222,3.4444444444444446,5,6,9.222222222222221,5,6.333333333333333,NA,NA,NA,NA,3.591666666666667,-0.9107158881599563,3.689613933083442
Poland,POL,K'15,Wave 1 - 2018,Kukiz'15,Kukiz'15,1,Radical Right,2103,4631,10,9.3125,8.444445,7.6666665,8.857142,8.666667,9.444445,NA,NA,NA,NA,NA,NA,5.4444447,NA,1.1,8.5,3.1111112,6.3333335,NA,8.3,2.3,NA,NA,1.1111112,8.7,4.2,8.6,8.6158731,3.092634244959402,9.313459085300448
Poland,POL,K'15,Wave 2 - 2023,Kukiz'15,Kukiz'15,1,Radical Right,2103,4631,9,8.24,8,7.666666666666667,8.5,9.222222222222221,9.88888888888889,2.3333333333333335,3.5,5.444444444444445,6.5,6.285714285714286,6.125,5.857142857142857,3.7777777777777777,1.625,9.125,1.8888888888888888,8,6.444444444444445,7.666666666666667,3.111111111111111,1.4,1.5,NA,NA,NA,NA,8.655555555555555,2.9960767169936187,9.1778165440528
Poland,POL,N,Wave 1 - 2018,Modern,Nowoczesna,3,Liberal,2104,4630,10,9.875,3.3,2.8,2.5,2.8,2.6,NA,NA,NA,NA,NA,NA,8.1,NA,6,1.4,7.4,2.4,NA,5.7,9.2,NA,NA,6.6,4.3,6.8,5.4,2.8,-2.0185777297234977,2.133306530575872
Poland,POL,N,Wave 2 - 2023,Modern,Nowoczesna,3,Liberal,2104,4630,9,8.32,4,2,2.75,2.2222222222222223,2,6.875,9.666666666666666,5.5,5.142857142857143,6.875,7.375,9.333333333333334,9.444444444444445,8,2.111111111111111,8,1.6666666666666667,4.555555555555555,5.625,9.555555555555555,5.857142857142857,6.4,NA,NA,NA,NA,2.5944444444444446,-1.9188648250077034,2.2733816969122347
Poland,POL,KP,Wave 1 - 2018,Polish Coalition,Koalicja Polska,11,Agrarian,2105,NA,10,9.8125,3.2,4.2,4.625,5.6,4.9,NA,NA,NA,NA,NA,NA,3.6,NA,3.1,5.4,2.3,5.1,NA,5.8,7,NA,NA,5.6666665,4.7,6.3,4.4,4.505,-0.5288057177686147,4.226115510242314
Poland,POL,KP,Wave 2 - 2023,Polish Coalition,Koalicja Polska,11,Agrarian,2105,NA,9,7.56,3,3.5714285714285716,3.7142857142857144,4.428571428571429,4.857142857142857,4.375,5.375,7,6.571428571428571,7.428571428571429,7.25,4.75,6,3.875,5.555555555555555,2.625,5.5,5,6,6.875,3.875,4.5,NA,NA,NA,NA,3.914285714285714,-1.2741241718234593,3.1791035239516714
Poland,POL,LR,Wave 1 - 2018,Left Together,Lewica Razem,5,Social Democratic,2106,4871,10,9.5,6.2,4.5555553,4.714286,6.888889,7.2,NA,NA,NA,NA,NA,NA,1.4,NA,8.1,0.6,9.5,1.2,NA,0.7,8,NA,NA,4.4444447,6.7,7.8,3.1,5.9117460600000005,0.5411207207668495,5.729131837694551
Poland,POL,LR,Wave 2 - 2023,Left Together,Lewica Razem,5,Social Democratic,2106,4871,9,8.44,4.333333333333333,2.75,4.5,5.125,5.222222222222222,9,3.875,6.375,5.285714285714286,7.75,7.111111111111111,1.6666666666666667,8.222222222222221,9.11111111111111,0.7777777777777778,9.333333333333334,0.7777777777777778,6.875,0.8888888888888888,9,8.625,8.8,NA,NA,NA,NA,4.386111111111111,-0.49273536739740315,4.276786587797014
Poland,POL,NL,Wave 1 - 2018,New Left,Nowa Lewica,5,Social Democratic,2107,NA,10,9.75,3.9,4.111111,4.25,4.8,3.6,NA,NA,NA,NA,NA,NA,4.3,NA,5,2.6,7.3,3,NA,3.2,8.7,NA,NA,6.4444447,4.2,6.1,4.3,4.1322222,-0.6550391491172466,4.0487847129521555
Poland,POL,NL,Wave 2 - 2023,New Left,Nowa Lewica,5,Social Democratic,2107,NA,9,8.56,3.6666666666666665,2.375,3.5,4.25,4,8.666666666666666,5,7.125,5.428571428571429,7.75,7,2.888888888888889,6.777777777777778,8.333333333333334,1,9.222222222222221,1,7.333333333333333,1.7777777777777777,9.555555555555555,8.555555555555555,8.833333333333334,NA,NA,NA,NA,3.558333333333333,-1.2250399133489904,3.2480563409406566
Poland,POL,KORWiN,Wave 1 - 2018,Coalition for the Renewal of the Republic - Liberty and Hope,Koalicja Odnowy Rzeczypospolitej Wolnosc i Nadzieja,1,Radical Right,2108,4629,10,6.75,8.285714,4.1666665,4.4,2.4285715,6.142857,NA,NA,NA,NA,NA,NA,9.714286,NA,0.42857143,9.714286,0.71428573,7,NA,9.625,0.2857143,NA,NA,2.1666667,7.428571,1.1666666,9.714286,5.0847618,-0.33983701030179886,4.4915758657121225
Poland,POL,KORWiN,Wave 2 - 2023,Coalition for the Renewal of the Republic - Liberty and Hope,Koalicja Odnowy Rzeczypospolitej Wolnosc i Nadzieja,1,Radical Right,2108,4629,9,7.76,9,4.285714285714286,4.285714285714286,2.142857142857143,4.285714285714286,1,9.5,4.125,5.2,5.285714285714286,5.857142857142857,9.88888888888889,9,0.625,9.5,0.6666666666666666,7.375,8.222222222222221,9.777777777777779,1.7777777777777777,0.42857142857142855,0.6,NA,NA,NA,NA,4.8,-0.1769095138283622,4.720453925521254
Poland,POL,RN,Wave 2 - 2023,National Movement,Ruch Narodowy,1,Radical Right,2109,3324,9,7.52,9.222222222222221,8,7.166666666666667,6.375,7.428571428571429,1.3333333333333333,6.666666666666667,4.428571428571429,6.428571428571429,6.666666666666667,6.375,6.833333333333333,5,0,10,0.1111111111111111,9.875,9.333333333333334,9.222222222222221,1.1111111111111112,0.16666666666666666,0.6,NA,NA,NA,NA,7.6384920634920634,2.1238516145088755,7.952528035393504
Poland,POL,IP,Wave 2 - 2023,Polish Initiative,Inicjatywa Polska,5,Social Democratic,2110,1608,9,5.44,4.142857142857143,2.6666666666666665,2.2,3.6,2.4,8,6.333333333333333,6.5,4.857142857142857,6.833333333333333,7.2,5.6,6.2,7.333333333333333,2.8333333333333335,7.166666666666667,2.6666666666666665,4.833333333333333,4.4,9,7.75,NA,NA,NA,NA,NA,3.001904761904762,-1.6610042313226017,2.635620322444048
Poland,POL,PZ,Wave 2 - 2023,The Greens,Partia Zieloni,7,Green,2111,NA,9,6.96,2.6666666666666665,1.5714285714285714,1.8333333333333333,5.142857142857143,3.7142857142857144,8.375,4.166666666666667,6.833333333333333,5.571428571428571,7.833333333333333,7.666666666666667,3.4285714285714284,5,8.125,2,9,1,5.714285714285714,2.7142857142857144,9.25,9.75,9.8,NA,NA,NA,NA,2.9857142857142858,-1.810004319899868,2.4263072726328785
Poland,POL,PL2050,Wave 2 - 2023,Szymon Holownia's Poland 2050,Polska 2050 Szymona Holowni,3,Liberal,2112,9027,9,8.12,3.375,3,3,5.25,5.333333333333333,6.444444444444445,6,5.285714285714286,4.857142857142857,6.571428571428571,7.222222222222222,6.125,6,6.333333333333333,4.111111111111111,4.555555555555555,3.3333333333333335,5.111111111111111,5.875,8.777777777777779,8,7.75,NA,NA,NA,NA,3.9916666666666667,-1.2279681668483027,3.243942775127282
Poland,POL,SP,Wave 2 - 2023,United Poland,Solidarna Polska,1,Radical Right,2116,328,9,8.4,9.222222222222221,7.666666666666667,8.375,6.875,7.555555555555555,2.3333333333333335,4.714285714285714,4.75,6.5,6.875,6.222222222222222,4.142857142857143,4.25,0.4444444444444444,9.777777777777779,0.1111111111111111,9.88888888888889,9.555555555555555,9.11111111111111,0.1111111111111111,0.375,2,NA,NA,NA,NA,7.938888888888889,2.6843470236131144,8.739903429629795
Portugal,PRT,PSD,Wave 1 - 2018,Social Democratic Party,Partido Popular Democrático/Partido Social Democrata,3,Liberal,2201,1359,5,4.9375,4.4,4.8,4,4.5,3.6,NA,NA,NA,NA,NA,NA,6.4,NA,4.4,3.4,5.8,6.6,NA,6.6,8.8,NA,NA,4.4,5.8,6.6,5.4,4.26,-0.6840731907310945,4.007998134524133
Portugal,PRT,PSD,Wave 2 - 2023,Social Democratic Party,Partido Popular Democrático/Partido Social Democrata,3,Liberal,2201,1359,10,9.44,1.8,3.2,3,1.8,0.7,6.5,6.6,6.2,5.625,6,5.75,6.9,8.5,6,2.8,4.5,5.6,4.6,6.7,8.5,3.888888888888889,6.8,NA,NA,NA,NA,2.1,-2.407713758368873,1.586654178051046
Portugal,PRT,PS,Wave 1 - 2018,Socialist Party,Partido Socialista,5,Social Democratic,2202,655,5,4.9375,4.4,4.8,5,5,5,NA,NA,NA,NA,NA,NA,4.6,NA,5.8,3.2,6.8,5.2,NA,4.8,8.8,NA,NA,5.2,5.4,5.2,5.6,4.84,-0.25737184575864025,4.607421669956443
Portugal,PRT,PS,Wave 2 - 2023,Socialist Party,Partido Socialista,5,Social Democratic,2202,655,10,9.56,2,3.1,3,2.4,0.7,7.4,5.3,6.3,5.75,6.111111111111111,6.111111111111111,4.4,8.5,7.3,1.6,7.1,4.2,5,4.3,8.8,5.111111111111111,7.333333333333333,NA,NA,NA,NA,2.24,-2.178586685112355,1.9085283927281662
Portugal,PRT,BE,Wave 1 - 2018,Bloc of the Left,Bloco de Esquerda,6,Radical Left,2203,1310,5,4.9375,8.2,6.2,7.8,8.5,7.4,NA,NA,NA,NA,NA,NA,1.2,NA,7.2,1.8,8.4,2.2,NA,2,4.2,NA,NA,5.2,5.4,5,6.4,7.62,2.6721777846318204,8.7228082684834
Portugal,PRT,BE,Wave 2 - 2023,Bloc of the Left,Bloco de Esquerda,6,Radical Left,2203,1310,10,9.6,4.3,3.9,3.9,4.3,4.6,9.3,1.9,6.6,6.125,8.3,4.875,1.6,8.8,8.6,0.7,9.4,2.2,7.1,1.7,4.4,6.888888888888889,7.571428571428571,NA,NA,NA,NA,4.2,-0.8905586722040719,3.717930482339993
Portugal,PRT,CDS-PP,Wave 1 - 2018,People's Party,Centro Democrático e Social – Partido Popular,2,Conservatives,2204,1308,5,4.9375,4,5,4.4,3.75,2.8,NA,NA,NA,NA,NA,NA,7.2,NA,3.6,5,3,7.8,NA,8,6.4,NA,NA,4.6,7.4,6,7.8,3.99,-0.8202284045345641,3.816729368706471
Portugal,PRT,CDS-PP,Wave 2 - 2023,People's Party,Centro Democrático e Social – Partido Popular,2,Conservatives,2204,1308,10,9.32,3.2222222222222223,3.3,3.2,2.3,0.8,5.6,7.4,5.9,5.375,5.888888888888889,5.75,7.6,7.5,4.2,4.2,1.6,7.2,6.9,7.9,7.444444444444445,2.375,5.166666666666667,NA,NA,NA,NA,2.5644444444444443,-1.8252929394897799,2.404830053227685
Portugal,PRT,CDU,Wave 1 - 2018,Unitary Democratic Coalition,Coligação Democrática Unitária,6,Radical Left,2205,284,5,4.9375,8.6,6.8,8.2,8.75,7.8,NA,NA,NA,NA,NA,NA,0.8,NA,6.6,2.8,6.2,2.8,NA,1.4,2,NA,NA,6,6.2,2.4,6.2,8.03,2.9885388035558504,9.16722739832854
Portugal,PRT,CDU,Wave 2 - 2023,Unitary Democratic Coalition,Coligação Democrática Unitária,6,Radical Left,2205,284,10,9.52,5.2,4.6,4.7,5.5,6.4,7.7,1.4,6.7,6.5,8.6,5,0.9,9.4,6.9,2.3,5.4,4.8,4.1,1.1,2.5,4.777777777777778,6.6,NA,NA,NA,NA,5.28,-0.09282664134372588,4.838572261185977
Portugal,PRT,PAN,Wave 2 - 2023,People-Animals-Nature,Pessoas-Animais-Natureza,7,Green,2206,97,10,8.6,3.9,3,3.125,2.7777777777777777,1.8571428571428572,6.333333333333333,4.625,5.555555555555555,5.625,6.333333333333333,5.375,4.5,4.1,6,1.5555555555555556,7.333333333333333,3.857142857142857,6.6,4.4,6.857142857142857,9.125,8.625,NA,NA,NA,NA,2.931984126984127,-1.603220855440949,2.716793526766688
Portugal,PRT,CHEGA,Wave 2 - 2023,Enough,CHEGA!,1,Radical Right,2207,8182,10,9.28,8.7,8,7.8,7.1,8.2,2.2,6.4,8.1,6.75,5.333333333333333,6.666666666666667,7.8,4.7,1.4,9.2,1,8.9,9.3,9,4,1.3333333333333333,2.2,NA,NA,NA,NA,7.96,2.3907098832094373,8.327406457429326
Portugal,PRT,IL,Wave 2 - 2023,Liberal Initiative,Iniciativa Liberal,3,Liberal,2208,8640,10,8.88,3.9,3.7,3.6,3.5,3.2,5.8,8.7,6.3,5,6.222222222222222,6.444444444444445,9.3,9.5,6.111111111111111,2.6666666666666665,8.444444444444445,2.5555555555555554,6.333333333333333,7.888888888888889,7,2.6666666666666665,5.333333333333333,NA,NA,NA,NA,3.58,-1.268974479694561,3.186337732839603
Portugal,PRT,L,Wave 2 - 2023,FREE,LIVRE,7,Green,2209,3225,10,9.24,2.2222222222222223,2.111111111111111,2.888888888888889,2.7777777777777777,1.5555555555555556,8.8,3.1,6.5,5.75,6.555555555555555,5.555555555555555,2.7,6.8,8.3,0.1,9.4,1.875,7.6,2.8,8.777777777777779,8.666666666666666,9.375,NA,NA,NA,NA,2.311111111111111,-2.126988934737893,1.9810121247675163
Romania,ROU,PSD,Wave 1 - 2018,Social Democratic Party,Partidul Social Democrat,5,Social Democratic,2301,120,14,13.5625,6.642857,7.75,7.714286,7.5,6.714286,NA,NA,NA,NA,NA,NA,2.7857144,NA,3.7142856,6.285714,1.4285715,6.5384617,NA,4.214286,5.857143,NA,NA,4.076923,8.230769,2.5,9.142858,7.264285800000001,2.03114372499206,7.822293407470724
